pickup_location,day_of_week_pickup_sin,day_of_week_pickup_cos,pickup_time_sin,pickup_time_cos,probability_pickup
1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.0008776128929312271
1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.009254826870911122
1,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0.00031913196106590075
1,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,0.006861337162916866
1,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0004786979415988511
1,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.008377213977979895
1,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,0.00031913196106590075
1,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0.0040689325035902345
1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.004707196425722036
1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0004786979415988511
1,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0.0040689325035902345
1,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0.0010371788734641774
1,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.00414871549385671
1,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.005983724269985639
1,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,0.006382639221318015
1,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,0.005106111377054412
1,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.004707196425722036
1,0.0,1.0,-1.0,-1.8369701987210294e-16,0.003350885591191958
1,0.0,1.0,-0.9659258262890684,-0.2588190451025206,0.005903941279719164
1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0.0032711026009254827
1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.002473272698260731
1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.007818733046114568
1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0.0018350087761289293
1,0.0,1.0,-0.7071067811865471,-0.7071067811865479,0.00845699696824637
1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.0006382639221318015
1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.008058082016913994
1,0.0,1.0,-0.2588190451025215,0.965925826289068,0.00031913196106590075
1,0.0,1.0,-0.2588190451025208,-0.9659258262890684,0.007180469123982767
1,0.0,1.0,0.0,1.0,7.978299026647519e-05
1,0.0,1.0,1.2246467991473532e-16,-1.0,0.004228498484123185
1,0.0,1.0,0.2588190451025207,0.9659258262890684,0.00031913196106590075
1,0.0,1.0,0.258819045102521,-0.9659258262890682,0.004627413435455561
1,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.004707196425722036
1,0.0,1.0,0.4999999999999999,0.8660254037844387,0.0007180469123982767
1,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.003749800542524334
1,0.0,1.0,0.7071067811865476,0.7071067811865476,0.0011169618637306526
1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.002553055688527206
1,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0027924046593266316
1,0.0,1.0,0.9659258262890684,-0.2588190451025206,0.0031913196106590075
1,0.0,1.0,0.9659258262890684,0.2588190451025207,0.0018350087761289293
1,0.0,1.0,1.0,6.123233995736766e-17,0.002951970639859582
1,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,0.006781554172650391
1,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,0.005903941279719164
1,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,0.006382639221318015
1,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.0035104515717249082
1,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.010371788734641774
1,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,0.003031753630126057
1,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,0.010531354715174725
1,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.0014360938247965534
1,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.009334609861177597
1,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,0.0007978299026647519
1,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,0.007898516036381044
1,0.4338837391175582,-0.900968867902419,0.0,1.0,0.00031913196106590075
1,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.006223073240785065
1,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,0.00015956598053295037
1,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,0.005185894367320887
1,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0.002951970639859582
1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,0.00031913196106590075
1,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0.003350885591191958
1,0.4338837391175582,-0.900968867902419,0.7071067811865476,0.7071067811865476,0.0010371788734641774
1,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.003031753630126057
1,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.003430668581458433
1,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,0.003031753630126057
1,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,0.0035902345619913834
1,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0.00414871549385671
1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210294e-16,0.007419818094782192
1,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,0.006382639221318015
1,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,0.004707196425722036
